id,name,wear,rarity,price,steam_price,sell_num,buy_num,rate_7,rate_30,rate_90
247,AWP | 电子蜂巢 (久经沙场),久经沙场,保密,215.98,316.5,169,12,-10.58,-11.85,-11.04
248,AWP | 电子蜂巢 (略有磨损),略有磨损,保密,228.88,343.65,248,15,-6.58,-8.84,-17.67
249,AWP | 电子蜂巢 (破损不堪),破损不堪,保密,358.5,408.72,6,1,0,0,0.2
250,AWP | 精英之作 (战痕累累),战痕累累,保密,88.6,116.0,83,3,-5.33,-9.07,-25.19
251,AWP | 精英之作 (久经沙场),久经沙场,保密,81.34,119.39,282,43,-5.93,-16.14,-34.91
252,AWP | 精英之作 (略有磨损),略有磨损,保密,129.0,202.0,223,28,-12.88,-33.27,-69.29
253,AWP | 精英之作 (破损不堪),破损不堪,保密,87.8,119.87,75,27,-10.22,-7.02,-28.03
254,AWP | 浮生如梦 (战痕累累),战痕累累,保密,88.71,122.99,58,26,-4.33,-6.57,-9.0
255,AWP | 浮生如梦 (崭新出厂),崭新出厂,保密,159.4,222.84,571,65,-15.18,-17.41,-25.69
256,AWP | 浮生如梦 (久经沙场),久经沙场,保密,83.9,119.21,312,22,-8.61,-10.65,-13.42
257,AWP | 浮生如梦 (略有磨损),略有磨损,保密,91.8,147.66,519,46,-9.11,-13.8,-20.86
258,AWP | 浮生如梦 (破损不堪),破损不堪,保密,88.34,122.42,19,27,-3.92,-5.46,-11.65
259,AWP | 石墨黑 (崭新出厂),崭新出厂,保密,1050.0,1462.47,513,25,-6.41,-19.01,-27.44
260,AWP | 石墨黑 (略有磨损),略有磨损,保密,1149.0,1740.81,48,3,-8.81,-13.9,-18.21
261,AWP | 暴怒野兽 (战痕累累),战痕累累,隐秘,204.77,304.99,103,1,-9.65,-14.55,-17.13
262,AWP | 暴怒野兽 (崭新出厂),崭新出厂,隐秘,1258.22,1646.68,121,11,-13.17,-11.27,-30.1
263,AWP | 暴怒野兽 (久经沙场),久经沙场,隐秘,229.0,348.62,236,19,-4.98,-8.03,-18.21
264,AWP | 暴怒野兽 (略有磨损),略有磨损,隐秘,327.99,471.62,255,17,-3.53,-12.65,-20.2
265,AWP | 暴怒野兽 (破损不堪),破损不堪,隐秘,233.59,319.63,43,3,-5.07,-1.12,-5.61
266,AWP | 雷击 (崭新出厂),崭新出厂,隐秘,3349.0,5000.0,513,24,-5.79,-12.74,-24.02
267,AWP | 雷击 (略有磨损),略有磨损,隐秘,3600.0,7044.13,16,5,-9.89,-9.77,-19.64
268,AWP | 无畏战神 (久经沙场),久经沙场,隐秘,700.0,1042.17,54,5,-6.67,-15.56,-17.45
269,AWP | 无畏战神 (略有磨损),略有磨损,隐秘,660.0,1078.77,507,25,-11.23,-20.48,-23.6
270,AWP | 美杜莎 (战痕累累),战痕累累,隐秘,13500.0,0,9,2,0,0,-38.32
271,AWP | 美杜莎 (久经沙场),久经沙场,隐秘,14075.91,0,18,6,4.27,-6.57,-7.08
272,AWP | 美杜莎 (略有磨损),略有磨损,隐秘,18887.5,0,36,2,-5.56,-4.61,-6.96
273,AWP | 美杜莎 (破损不堪),破损不堪,隐秘,12998.3,0,10,5,-3.72,-10.35,-12.76
275,AWP | 鬼退治 (崭新出厂),崭新出厂,隐秘,4750.0,9253.06,117,10,-2.04,-21.36,-34.82
276,AWP | 鬼退治 (久经沙场),久经沙场,隐秘,1684.0,2530.59,89,6,-6.42,-22.04,-38.08
277,AWP | 鬼退治 (略有磨损),略有磨损,隐秘,2550.0,3340.07,115,7,4.08,-17.74,-36.04
278,AWP | 鬼退治 (破损不堪),破损不堪,隐秘,2029.5,4345.79,3,5,-18.8,-26.9,-24.44
279,AWP | 火卫一 (崭新出厂),崭新出厂,受限,36.7,48.93,815,84,-18.26,-23.54,-8.02
280,AWP | 火卫一 (久经沙场),久经沙场,受限,14.44,22.05,430,52,-3.67,-9.75,-18.6
281,AWP | 火卫一 (略有磨损),略有磨损,受限,16.0,23.7,700,29,-2.97,-6.98,-19.11
282,AWP | 火卫一 (破损不堪),破损不堪,受限,29.56,35.01,15,2,-1.5,-39.67,-15.18
283,AWP | 粉红 DDPAT (战痕累累),战痕累累,受限,249.4,338.17,31,1,-3.52,-15.31,-14.15
284,AWP | 粉红 DDPAT (崭新出厂),崭新出厂,受限,1424.54,1819.99,18,3,-8.09,-13.38,-4.71
285,AWP | 粉红 DDPAT (久经沙场),久经沙场,受限,191.29,347.53,82,8,-27.95,-24.98,-40.95
286,AWP | 粉红 DDPAT (略有磨损),略有磨损,受限,408.0,611.73,103,3,-16.8,-38.63,-31.37
287,AWP | 粉红 DDPAT (破损不堪),破损不堪,受限,258.15,314.35,5,1,0,-2.69,-13.22
288,AWP | 响尾蛇 (战痕累累),战痕累累,受限,6.93,10.19,140,15,-6.86,11.96,-1.0
289,AWP | 响尾蛇 (久经沙场),久经沙场,受限,5.6,8.97,1682,282,2.19,-2.95,-16.17
290,AWP | 响尾蛇 (略有磨损),略有磨损,受限,9.25,14.44,1858,79,-1.39,-8.78,-7.5
291,AWP | 响尾蛇 (破损不堪),破损不堪,受限,8.69,10.83,99,28,2.96,1.52,-1.25
292,AWP | 红线 (久经沙场),久经沙场,保密,235.0,338.17,991,28,-6.93,-10.98,-21.64
293,AWP | 红线 (略有磨损),略有磨损,保密,427.0,615.11,1094,30,-13.74,-13.82,-21.22
294,AWP | 红线 (破损不堪),破损不堪,保密,351.5,423.96,8,8,-2.36,-2.36,-6.69
295,AWP | 狩猎网格 (战痕累累),战痕累累,工业级,0.96,1.95,3037,529,7.87,5.5,-19.33
296,AWP | 狩猎网格 (崭新出厂),崭新出厂,工业级,97.9,120.75,101,63,-14.86,-7.62,47.95
297,AWP | 狩猎网格 (久经沙场),久经沙场,工业级,0.76,1.44,1340,248,11.77,-14.61,-15.56
298,AWP | 狩猎网格 (略有磨损),略有磨损,工业级,1.99,3.91,712,275,4.74,2.58,0.5
299,AWP | 狩猎网格 (破损不堪),破损不堪,工业级,1.17,1.52,165,36,25.81,10.38,-4.88
300,AWP | 蝮蛇迷彩 (战痕累累),战痕累累,军规级,725.0,863.16,5,2,0,0.14,17.89
301,AWP | 蝮蛇迷彩 (崭新出厂),崭新出厂,军规级,3899.5,4692.58,8,4,0,-0.01,30.86
302,AWP | 蝮蛇迷彩 (久经沙场),久经沙场,军规级,679.3,781.65,16,5,-0.1,16.22,-1.41
303,AWP | 蝮蛇迷彩 (略有磨损),略有磨损,军规级,650.0,954.7,14,4,-3.13,0,-10.96
304,AWP | 蝮蛇迷彩 (破损不堪),破损不堪,军规级,1920.0,835.31,1,1,190.91,209.68,220.0
305,AWP | 狮子之日 (战痕累累),战痕累累,工业级,198.0,220.52,16,4,0,11.87,16.81
306,AWP | 狮子之日 (崭新出厂),崭新出厂,工业级,569.0,779.65,649,30,-10.88,0.31,2.71
307,AWP | 狮子之日 (久经沙场),久经沙场,工业级,148.38,206.2,269,9,-2.32,-9.52,-12.23
308,AWP | 狮子之日 (略有磨损),略有磨损,工业级,179.5,259.99,788,35,-6.71,-9.8,-18.36
309,AWP | 狮子之日 (破损不堪),破损不堪,工业级,174.49,216.04,11,2,0,0.87,2.4
310,AWP | 蠕虫之神 (崭新出厂),崭新出厂,受限,27.7,44.81,1213,61,-18.27,-27.86,-19.48
311,AWP | 蠕虫之神 (久经沙场),久经沙场,受限,14.7,22.58,1027,34,-8.12,-13.53,-21.39
312,AWP | 蠕虫之神 (略有磨损),略有磨损,受限,18.0,25.32,1229,53,-3.74,-8.16,-13.88
313,AWP | 蠕虫之神 (破损不堪),破损不堪,受限,15.99,25.61,50,6,-1.24,-19.49,-20.84
436,CZ75 | 军队之辉 (崭新出厂),崭新出厂,消费级,45.78,54.39,21,17,1.76,-3.88,56.09
437,CZ75 | 军队之辉 (久经沙场),久经沙场,消费级,14.68,30.88,13,2,-47.04,-37.9,-2.07
438,CZ75 | 复古圣杯 (崭新出厂),崭新出厂,受限,3666.0,4715.38,15,8,20.42,12.84,-8.01
439,CZ75 | 深红之网 (战痕累累),战痕累累,军规级,12.81,20.73,53,19,-32.22,-58.52,-14.6
440,CZ75 | 深红之网 (崭新出厂),崭新出厂,军规级,252.99,222.33,22,13,-0.2,14.99,75.7
441,CZ75 | 深红之网 (久经沙场),久经沙场,军规级,13.46,22.74,79,6,-22.91,-28.75,-9.3
442,CZ75 | 深红之网 (略有磨损),略有磨损,军规级,38.4,47.86,124,14,-3.27,-3.08,37.14
443,CZ75 | 深红之网 (破损不堪),破损不堪,军规级,16.2,23.51,20,3,-5.37,-13.41,11.65
444,CZ75 | 翡翠色调 (崭新出厂),崭新出厂,军规级,309.83,421.64,163,16,-3.77,-20.12,-3.18
445,CZ75 | 翡翠色调 (略有磨损),略有磨损,军规级,439.0,477.36,10,1,31.83,-2.23,-34.28
446,CZ75 | 绿色格纹 (战痕累累),战痕累累,消费级,44.0,51.78,4,3,0,0,62.96
447,CZ75 | 绿色格纹 (崭新出厂),崭新出厂,消费级,41.5,62.34,14,11,-1.45,-25.18,-30.66
448,CZ75 | 绿色格纹 (久经沙场),久经沙场,消费级,19.01,29.38,46,7,-11.99,15.63,21.01
449,CZ75 | 绿色格纹 (略有磨损),略有磨损,消费级,26.35,37.87,15,7,-1.24,-19.25,16.28
450,CZ75 | 蓝巢 (久经沙场),久经沙场,军规级,23.61,32.93,79,8,-17.22,-32.54,32.27
451,CZ75 | 蓝巢 (略有磨损),略有磨损,军规级,21.54,30.97,39,8,-9.46,-35.7,2.57
452,CZ75 | 蓝巢 (破损不堪),破损不堪,军规级,87.8,60.21,9,1,-0.11,-0.11,75.95
453,CZ75 | 印花板 (战痕累累),战痕累累,军规级,1.18,2.27,76,185,-2.48,-8.53,-19.73
454,CZ75 | 印花板 (崭新出厂),崭新出厂,军规级,21.84,27.0,79,66,-14.9,-36.85,69.93
455,CZ75 | 印花板 (久经沙场),久经沙场,军规级,2.68,4.45,61,89,-8.53,48.07,20.72
456,CZ75 | 印花板 (略有磨损),略有磨损,军规级,1.99,4.31,140,86,-13.1,-41.3,-16.74
457,CZ75 | 印花板 (破损不堪),破损不堪,军规级,1.16,2.66,30,182,-3.33,7.41,-23.18
458,CZ75 | 氮化处理 (战痕累累),战痕累累,军规级,99.0,97.44,5,2,0,0,-79.27
459,CZ75 | 氮化处理 (崭新出厂),崭新出厂,军规级,600.0,905.67,6,1,0,-30.23,-10.0
460,CZ75 | 氮化处理 (久经沙场),久经沙场,军规级,69.9,62.94,23,4,-24.72,-43.63,5.12
461,CZ75 | 氮化处理 (略有磨损),略有磨损,军规级,199.94,186.26,15,3,-3.41,0.98,49.22
462,CZ75 | 氮化处理 (破损不堪),破损不堪,军规级,80.0,88.23,2,1,0,0,0
463,CZ75 | 毒镖 (战痕累累),战痕累累,军规级,87.88,64.29,6,1,0,0,16.8
464,CZ75 | 毒镖 (崭新出厂),崭新出厂,军规级,90.0,118.93,13,3,0.06,-18.14,23.97
465,CZ75 | 毒镖 (略有磨损),略有磨损,军规级,26.7,39.88,26,6,-2.56,-7.93,-4.64
466,CZ75 | 先驱 (战痕累累),战痕累累,受限,7.42,9.68,45,6,-4.01,-12.29,-15.68
467,CZ75 | 先驱 (崭新出厂),崭新出厂,受限,50.7,60.74,110,25,-15.5,-39.64,31.04
468,CZ75 | 先驱 (久经沙场),久经沙场,受限,7.0,9.97,117,19,-9.44,-31.24,-19.54
469,CZ75 | 先驱 (略有磨损),略有磨损,受限,11.9,21.21,207,20,-5.41,-20.67,-21.19
470,CZ75 | 先驱 (破损不堪),破损不堪,受限,7.73,12.05,19,10,-4.8,-21.84,-8.84
471,CZ75 | 聚合物 (战痕累累),战痕累累,军规级,2.85,6.45,23,220,9.62,4.78,-25.0
472,CZ75 | 聚合物 (崭新出厂),崭新出厂,军规级,35.0,37.83,177,124,-12.43,-41.54,380.77
473,CZ75 | 聚合物 (略有磨损),略有磨损,军规级,3.09,6.12,123,179,-25.9,-26.25,-16.49
474,CZ75 | 聚合物 (破损不堪),破损不堪,军规级,3.17,10.78,32,105,-7.85,4.97,0
475,CZ75 | 红鹰 (战痕累累),战痕累累,受限,6.77,9.95,51,19,-8.02,-16.32,-22.36
476,CZ75 | 红鹰 (崭新出厂),崭新出厂,受限,67.35,85.5,107,27,-17.52,-36.46,68.5
477,CZ75 | 红鹰 (久经沙场),久经沙场,受限,7.12,11.61,168,11,-6.81,-19.55,-16.33
478,CZ75 | 红鹰 (略有磨损),略有磨损,受限,9.78,17.79,123,4,-3.83,-9.36,-24.77
479,CZ75 | 红鹰 (破损不堪),破损不堪,受限,6.86,10.14,75,15,-8.04,-15.62,-14.78
480,CZ75 | 战术高手 (战痕累累),战痕累累,受限,5.58,8.56,40,19,-10.14,-15.07,-13.49
481,CZ75 | 战术高手 (崭新出厂),崭新出厂,受限,29.7,39.88,296,42,-14.09,-45.0,6.45
482,CZ75 | 战术高手 (久经沙场),久经沙场,受限,5.52,9.58,274,51,-7.85,-13.62,-17.12
483,CZ75 | 战术高手 (略有磨损),略有磨损,受限,8.95,15.48,343,20,-0.56,-18.64,-9.6
484,CZ75 | 战术高手 (破损不堪),破损不堪,受限,6.25,9.11,20,1,-3.85,-4.73,-21.68
485,CZ75 | 梅红时刻 (崭新出厂),崭新出厂,保密,298.99,432.24,39,6,-14.03,-8.04,-9.96
486,CZ75 | 梅红时刻 (久经沙场),久经沙场,保密,122.5,177.91,9,2,-1.61,-11.17,-11.79
487,CZ75 | 梅红时刻 (略有磨损),略有磨损,保密,136.4,169.55,49,3,-6.58,2.18,3.49
488,CZ75 | 梅红时刻 (破损不堪),破损不堪,保密,878.72,198.88,5,1,0,0,0
489,CZ75 | 猛虎 (战痕累累),战痕累累,受限,12.19,17.38,18,10,-6.16,-16.22,-18.73
490,CZ75 | 猛虎 (崭新出厂),崭新出厂,受限,59.7,86.13,90,30,-22.99,-42.51,20.97
491,CZ75 | 猛虎 (久经沙场),久经沙场,受限,12.55,19.98,116,9,-7.17,-13.21,-21.46
492,CZ75 | 猛虎 (略有磨损),略有磨损,受限,14.96,21.87,144,13,-6.32,-6.5,-24.37
493,CZ75 | 猛虎 (破损不堪),破损不堪,受限,11.62,18.87,40,22,-10.75,-19.64,-28.67
494,CZ75 | 花纹钢板 (崭新出厂),崭新出厂,受限,92.6,121.35,47,1,-23.15,-21.39,43.23
495,CZ75 | 花纹钢板 (久经沙场),久经沙场,受限,45.0,59.81,5,1,0,-2.17,-3.54
496,CZ75 | 花纹钢板 (略有磨损),略有磨损,受限,37.79,55.5,28,8,-0.53,-13.92,5.15
497,CZ75 | 燕尾 (战痕累累),战痕累累,军规级,1.86,3.27,42,6,-16.96,-31.36,-15.07
498,CZ75 | 燕尾 (崭新出厂),崭新出厂,军规级,16.8,25.14,195,21,-15.87,-11.35,32.81
499,CZ75 | 燕尾 (久经沙场),久经沙场,军规级,1.95,3.14,250,95,8.94,-6.7,-4.41
500,CZ75 | 燕尾 (略有磨损),略有磨损,军规级,4.76,8.28,140,30,-3.64,-21.45,-0.83
501,CZ75 | 螺形扭转 (战痕累累),战痕累累,军规级,7.9,10.97,40,16,-9.4,2.73,21.73
502,CZ75 | 螺形扭转 (崭新出厂),崭新出厂,军规级,47.11,60.74,45,2,-6.73,-27.52,102.02
503,CZ75 | 螺形扭转 (久经沙场),久经沙场,军规级,5.48,9.5,63,9,-16.97,-40.17,-24.73
504,CZ75 | 螺形扭转 (略有磨损),略有磨损,军规级,11.21,15.71,56,3,-12.29,-32.87,-9.81
505,CZ75 | 螺形扭转 (破损不堪),破损不堪,军规级,5.76,9.04,133,6,-11.11,-38.4,-17.6
506,CZ75 | 维多利亚 (战痕累累),战痕累累,隐秘,560.0,767.11,5,2,-36.36,-3.45,0
507,CZ75 | 维多利亚 (崭新出厂),崭新出厂,隐秘,709.96,1136.05,48,32,-3.01,-7.01,-16.38
508,CZ75 | 维多利亚 (久经沙场),久经沙场,隐秘,490.0,755.55,27,8,-1.96,-9.67,-19.17
509,CZ75 | 维多利亚 (略有磨损),略有磨损,隐秘,500.0,929.48,46,10,-11.97,-16.6,-21.5
510,CZ75 | 相柳 (战痕累累),战痕累累,保密,90.82,128.0,8,1,-0.07,-6.28,-35.45
511,CZ75 | 相柳 (崭新出厂),崭新出厂,保密,220.0,265.97,70,4,-10.59,-8.98,41.99
512,CZ75 | 相柳 (久经沙场),久经沙场,保密,74.5,106.57,57,5,-9.66,-21.3,-18.88
513,CZ75 | 相柳 (略有磨损),略有磨损,保密,84.8,133.36,83,12,-13.32,-19.24,-22.06
514,CZ75 | 相柳 (破损不堪),破损不堪,保密,99.8,129.46,6,1,0.2,10.4,3.96
515,CZ75 | 黄夹克 (战痕累累),战痕累累,保密,26.6,39.28,8,2,-2.21,-25.28,-31.3
517,CZ75 | 黄夹克 (久经沙场),久经沙场,保密,26.58,40.28,89,10,-7.96,-14.26,-31.85
518,CZ75 | 黄夹克 (略有磨损),略有磨损,保密,43.8,86.44,82,14,-8.56,-23.48,-29.16
519,CZ75 | 黄夹克 (破损不堪),破损不堪,保密,25.91,38.35,62,5,-3.5,-14.18,-31.82
534,沙漠之鹰 | 炽烈之炎 (崭新出厂),崭新出厂,受限,4199.0,6425.86,498,19,-9.7,-16.36,-28.61
535,沙漠之鹰 | 炽烈之炎 (略有磨损),略有磨损,受限,5599.7,0,12,3,-3.32,-9.67,-26.31
536,沙漠之鹰 | 青铜装饰 (战痕累累),战痕累累,军规级,3.07,5.98,33,33,-34.12,-40.73,-48.83
537,沙漠之鹰 | 青铜装饰 (崭新出厂),崭新出厂,军规级,4.8,7.33,1775,40,-20.92,-33.24,-7.51
538,沙漠之鹰 | 青铜装饰 (久经沙场),久经沙场,军规级,1.19,2.59,1441,98,-15.0,-13.77,-42.51
539,沙漠之鹰 | 青铜装饰 (略有磨损),略有磨损,军规级,2.09,3.0,800,115,5.03,-3.69,-25.36
540,沙漠之鹰 | 青铜装饰 (破损不堪),破损不堪,军规级,1.3,2.6,52,148,-10.35,-30.11,-61.65
541,沙漠之鹰 | 钴蓝禁锢 (崭新出厂),崭新出厂,保密,940.0,1310.0,318,12,-7.95,1.73,-0.48
542,沙漠之鹰 | 钴蓝禁锢 (久经沙场),久经沙场,保密,643.99,882.47,14,5,0,-0.77,-1.68
543,沙漠之鹰 | 钴蓝禁锢 (略有磨损),略有磨损,保密,568.0,856.63,116,18,-4.05,-3.81,-4.7
544,沙漠之鹰 | 阴谋者 (崭新出厂),崭新出厂,保密,119.48,167.13,1368,151,-6.66,-13.42,-20.29
545,沙漠之鹰 | 阴谋者 (久经沙场),久经沙场,保密,116.3,159.08,73,20,-5.02,-13.85,-18.84
546,沙漠之鹰 | 阴谋者 (略有磨损),略有磨损,保密,110.0,154.41,813,44,-10.89,-17.29,-22.43
547,沙漠之鹰 | 科林斯遗产 (崭新出厂),崭新出厂,军规级,7.59,10.85,779,94,-5.12,-31.12,-7.44
548,沙漠之鹰 | 科林斯遗产 (久经沙场),久经沙场,军规级,2.2,4.29,467,129,-10.2,-17.29,-36.78
549,沙漠之鹰 | 科林斯遗产 (略有磨损),略有磨损,军规级,3.55,5.61,334,28,1.43,-13.2,-24.14
550,沙漠之鹰 | 科林斯遗产 (破损不堪),破损不堪,军规级,3.26,4.79,53,11,-2.98,-4.12,-45.58
551,沙漠之鹰 | 深红之网 (战痕累累),战痕累累,受限,88.66,107.9,49,26,-0.77,-2.21,-9.65
552,沙漠之鹰 | 深红之网 (崭新出厂),崭新出厂,受限,1616.5,2211.58,60,5,-5.98,-18.77,-25.0
553,沙漠之鹰 | 深红之网 (久经沙场),久经沙场,受限,72.7,107.03,390,75,-8.73,-20.86,-21.49
554,沙漠之鹰 | 深红之网 (略有磨损),略有磨损,受限,211.95,317.29,344,20,-15.89,-23.62,-28.99
555,沙漠之鹰 | 深红之网 (破损不堪),破损不堪,受限,80.98,101.05,15,22,-4.66,-11.21,-21.38
556,沙漠之鹰 | 指挥 (战痕累累),战痕累累,受限,6.1,9.22,265,5,-6.87,-18.56,-17.34
557,沙漠之鹰 | 指挥 (崭新出厂),崭新出厂,受限,606.26,792.44,32,8,-17.63,-30.07,-29.35
558,沙漠之鹰 | 指挥 (久经沙场),久经沙场,受限,7.1,9.93,508,22,-15.98,-10.58,-14.15
559,沙漠之鹰 | 指挥 (略有磨损),略有磨损,受限,30.0,41.83,257,22,-11.71,-31.03,-4.58
560,沙漠之鹰 | 指挥 (破损不堪),破损不堪,受限,5.92,9.11,151,7,-20.11,-22.41,-19.78
561,沙漠之鹰 | 黄金锦鲤 (崭新出厂),崭新出厂,隐秘,1993.96,2717.68,163,14,-8.98,-28.53,-35.84
562,沙漠之鹰 | 黄金锦鲤 (略有磨损),略有磨损,隐秘,1550.0,2386.59,12,3,2.18,0.98,7.75
563,沙漠之鹰 | 手上加农炮 (战痕累累),战痕累累,受限,3333.33,0,3,1,0,-4.76,-62.96
564,沙漠之鹰 | 手上加农炮 (崭新出厂),崭新出厂,受限,3750.0,5170.76,28,7,-3.55,-7.99,-8.53
565,沙漠之鹰 | 手上加农炮 (久经沙场),久经沙场,受限,3599.99,4063.87,3,2,0,-1.37,-5.22
566,沙漠之鹰 | 手上加农炮 (略有磨损),略有磨损,受限,3888.88,4318.88,1,2,6.54,3.51,-29.29
567,沙漠之鹰 | 遗产 (战痕累累),战痕累累,受限,40.41,73.94,46,8,-36.16,-38.84,-38.58
568,沙漠之鹰 | 遗产 (崭新出厂),崭新出厂,受限,799.0,1230.16,33,7,-18.88,-17.46,-13.15
569,沙漠之鹰 | 遗产 (久经沙场),久经沙场,受限,41.0,64.71,99,4,-13.15,-22.61,-26.79
570,沙漠之鹰 | 遗产 (略有磨损),略有磨损,受限,81.49,123.0,159,6,-25.2,-43.01,-31.41
571,沙漠之鹰 | 遗产 (破损不堪),破损不堪,受限,69.99,93.97,15,3,-22.09,-21.36,-26.96
572,沙漠之鹰 | 蛊惑之色 (崭新出厂),崭新出厂,保密,1637.34,2234.77,84,7,-4.7,-9.9,-28.48
573,沙漠之鹰 | 大佬龙 (战痕累累),战痕累累,保密,135.99,172.63,44,7,-9.33,-4.16,-11.4
574,沙漠之鹰 | 大佬龙 (崭新出厂),崭新出厂,保密,479.5,731.0,130,12,-20.36,-31.45,-43.59
575,沙漠之鹰 | 大佬龙 (久经沙场),久经沙场,保密,122.0,184.0,253,41,-9.96,-12.86,-20.26
576,沙漠之鹰 | 大佬龙 (略有磨损),略有磨损,保密,179.48,253.5,212,16,-7.96,-13.71,-15.14
577,沙漠之鹰 | 大佬龙 (破损不堪),破损不堪,保密,199.3,195.3,13,2,5.51,33.94,22.74
578,沙漠之鹰 | 陨星 (崭新出厂),崭新出厂,军规级,9.69,14.87,1312,50,-9.94,-18.57,-10.2
579,沙漠之鹰 | 陨星 (久经沙场),久经沙场,军规级,7.44,10.63,50,6,11.88,-23.85,15.53
580,沙漠之鹰 | 陨星 (略有磨损),略有磨损,军规级,6.89,10.38,264,24,3.45,-22.41,-13.12
581,沙漠之鹰 | 午夜风暴 (战痕累累),战痕累累,工业级,135.94,170.93,9,26,-0.04,11.54,-1.14
582,沙漠之鹰 | 午夜风暴 (崭新出厂),崭新出厂,工业级,1059.99,1401.01,142,14,-8.62,-15.2,63.08
583,沙漠之鹰 | 午夜风暴 (久经沙场),久经沙场,工业级,115.99,163.03,78,27,0.5,-4.13,-17.14
584,沙漠之鹰 | 午夜风暴 (略有磨损),略有磨损,工业级,174.48,269.87,147,19,-14.89,-22.59,-19.06
585,沙漠之鹰 | 午夜风暴 (破损不堪),破损不堪,工业级,139.5,172.88,10,1,0,-7.0,-37.16
586,沙漠之鹰 | 泥地杀手 (战痕累累),战痕累累,工业级,0.48,0.76,199,124,-20.0,20.0,-5.88
587,沙漠之鹰 | 泥地杀手 (崭新出厂),崭新出厂,工业级,138.0,177.8,35,56,-1.42,40.82,144.38
588,沙漠之鹰 | 泥地杀手 (破损不堪),破损不堪,工业级,0.46,0.77,48,211,0,24.32,-13.21
589,沙漠之鹰 | 纳迦蛇神 (战痕累累),战痕累累,受限,13.55,19.13,47,26,9.45,-8.32,4.23
590,沙漠之鹰 | 纳迦蛇神 (崭新出厂),崭新出厂,受限,235.0,318.26,73,13,-12.89,-32.47,-21.4
591,沙漠之鹰 | 纳迦蛇神 (久经沙场),久经沙场,受限,12.88,22.34,235,77,-6.73,-14.13,-26.4
592,沙漠之鹰 | 纳迦蛇神 (略有磨损),略有磨损,受限,23.9,41.0,184,14,-15.52,-22.9,-35.23
593,沙漠之鹰 | 纳迦蛇神 (破损不堪),破损不堪,受限,12.43,19.64,81,2,-3.42,-19.81,-25.43
594,沙漠之鹰 | 噩梦之夜 (战痕累累),战痕累累,工业级,79.9,110.66,56,24,-14.68,-1.79,-29.17
595,沙漠之鹰 | 噩梦之夜 (久经沙场),久经沙场,工业级,79.87,107.31,72,7,-0.4,-9.24,-18.45
596,沙漠之鹰 | 噩梦之夜 (略有磨损),略有磨损,工业级,111.98,160.56,252,22,-19.38,-31.93,-17.75
597,沙漠之鹰 | 噩梦之夜 (破损不堪),破损不堪,工业级,83.9,99.26,11,3,-1.29,-7.7,-14.39
598,沙漠之鹰 | 锈蚀烈焰 (久经沙场),久经沙场,军规级,2.39,4.17,849,75,-6.28,-4.02,-25.08
599,沙漠之鹰 | 锈蚀烈焰 (略有磨损),略有磨损,军规级,3.4,5.43,556,29,-5.56,-9.81,-23.08
600,沙漠之鹰 | 飞行员 (战痕累累),战痕累累,受限,650.0,707.3,2,2,1.56,0,10.18
601,沙漠之鹰 | 飞行员 (崭新出厂),崭新出厂,受限,1450.82,2590.16,48,7,-3.28,-14.13,-3.28
602,沙漠之鹰 | 飞行员 (略有磨损),略有磨损,受限,809.5,1538.66,39,5,-10.01,-6.52,-9.96
603,沙漠之鹰 | 飞行员 (破损不堪),破损不堪,受限,779.87,714.51,6,3,22.62,0.01,0.13
604,沙漠之鹰 | 日落风暴 壱 (崭新出厂),崭新出厂,受限,3848.5,6833.92,37,2,-10.24,-11.5,-8.37
606,沙漠之鹰 | 日落风暴 壱 (略有磨损),略有磨损,受限,5500.0,5125.55,2,2,0,19.62,34.15
607,沙漠之鹰 | 日落风暴 弐 (崭新出厂),崭新出厂,受限,3721.0,5873.58,40,4,-9.21,-17.3,-13.86
608,沙漠之鹰 | 日落风暴 弐 (久经沙场),久经沙场,受限,4495.0,5132.57,1,1,0,2.18,0
609,沙漠之鹰 | 日落风暴 弐 (略有磨损),略有磨损,受限,4299.0,5568.44,6,8,0,-8.48,-1.94
